,id_cliente,valor_divida_mil,tempo_inadimplencia_dias,porte_cliente,ramo_atuacao_cliente,score_risco_interno,regiao,score_recuperacao
703,20704,40.18,1159,Médio,Produtor,D,Sudeste,-5.430490065691227
704,20705,23.17,871,Médio,Cooperativa,B,Sul,12.871517468681823
705,20706,416.14,562,Pequeno,Cooperativa,C,Sudeste,-0.7880892704661431
706,20707,725.41,1486,Médio,Cooperativa,C,Sudeste,-5.350720081172707
707,20708,20.89,1041,Pequeno,Produtor,C,Centro-Oeste,-4.3336217389199865
708,20709,64.16,611,Médio,Distribuidor,B,Sudeste,20.24686836137775
709,20710,50.99,1188,Médio,Cooperativa,B,Centro-Oeste,8.224234309209308
710,20711,2.08,839,Pequeno,Produtor,C,Sudeste,-0.6332074673895263
711,20712,169.63,1181,Médio,Produtor,F,Sudeste,-14.204859718894074
712,20713,9.83,245,Pequeno,Produtor,C,Nordeste,-1.4196076223805676
713,20714,129.57,465,Pequeno,Produtor,D,Sudeste,-7.509614132260291
714,20715,27.98,325,Pequeno,Cooperativa,C,Norte,0.7734854325955478
715,20716,17.3,223,Pequeno,Produtor,F,Sudeste,-11.353147021096927
716,20717,15.97,689,Pequeno,Produtor,C,Norte,-4.718015758311425
717,20718,2.45,259,Pequeno,Indústria,C,Centro-Oeste,12.570859932539129
718,20719,202.62,431,Pequeno,Cooperativa,F,Sudeste,-12.17410739587448
719,20720,57.53,367,Médio,Cooperativa,B,Sudeste,16.100118751066997
720,20721,10.8,546,Pequeno,Produtor,D,Sul,-6.615868374840973
721,20722,2.15,661,Pequeno,Distribuidor,C,Centro-Oeste,7.657549575201877
722,20723,57.67,1198,Médio,Produtor,F,Nordeste,-17.93165399176471
723,20724,130.62,277,Pequeno,Produtor,D,Sudeste,-6.158517892826488
724,20725,13.12,342,Pequeno,Produtor,C,Sudeste,2.835487764009496
725,20726,0.43,1223,Pequeno,Produtor,B,Centro-Oeste,-0.3990639400885456
726,20727,76.11,325,Pequeno,Produtor,A,Sudeste,12.173122719559677
727,20728,38.56,156,Pequeno,Distribuidor,D,Centro-Oeste,2.867835971623128
728,20729,18.43,1442,Pequeno,Cooperativa,C,Sudeste,-2.212732396268926
729,20730,72.88,576,Grande,Indústria,B,Centro-Oeste,25.392069289117757
730,20731,380.31,1225,Médio,Cooperativa,D,Nordeste,-12.152113672659219
731,20732,37.54,349,Pequeno,Produtor,C,Sudeste,2.480083771607755
732,20733,82.36,659,Pequeno,Produtor,D,Sudeste,-8.328459089083333
733,20734,66.36,1081,Pequeno,Distribuidor,C,Centro-Oeste,3.8089418062090328
734,20735,134.09,938,Pequeno,Indústria,B,Sul,13.001751109889021
735,20736,3.95,1124,Pequeno,Produtor,B,Centro-Oeste,0.2754069757193065
736,20737,10.65,95,Pequeno,Distribuidor,F,Sudeste,-1.3413836951562192
737,20738,13.87,677,Pequeno,Produtor,C,Sudeste,0.3952553595097914
738,20739,11.6,251,Pequeno,Distribuidor,D,Nordeste,-0.48522429812861034
739,20740,15.06,281,Grande,Distribuidor,C,Sudeste,23.25392596167809
740,20741,145.95,1011,Pequeno,Produtor,C,Sudeste,-3.675901354209131
741,20742,21.69,173,Médio,Cooperativa,C,Sudeste,12.954910587541587
742,20743,139.68,924,Pequeno,Produtor,C,Centro-Oeste,-4.966388390670936
743,20744,610.97,322,Médio,Indústria,F,Centro-Oeste,-4.476830664889226
744,20745,171.25,488,Pequeno,Produtor,B,Sudeste,4.80358295509116
745,20746,66.54,918,Pequeno,Produtor,C,Sudeste,-2.010518508411982
746,20747,25.39,1146,Pequeno,Cooperativa,D,Nordeste,-13.151670414134188
747,20748,29.87,735,Médio,Produtor,F,Centro-Oeste,-11.225193284263591
748,20749,24.7,791,Pequeno,Cooperativa,D,Sudeste,-5.567059446517561
749,20750,47.36,313,Pequeno,Distribuidor,C,Centro-Oeste,9.618819898099904
750,20751,579.81,447,Pequeno,Cooperativa,D,Sudeste,-9.995191570702648
751,20752,94.62,1074,Médio,Produtor,C,Sudeste,2.5072274166716584
752,20753,7.39,565,Pequeno,Produtor,C,Centro-Oeste,-0.7112034476410418
753,20754,32.04,196,Pequeno,Produtor,A,Nordeste,8.658910995055386
754,20755,23.47,757,Pequeno,Indústria,C,Norte,5.694999176930466
755,20756,9.03,517,Médio,Produtor,B,Sudeste,12.61664433885512
756,20757,387.97,733,Pequeno,Distribuidor,B,Nordeste,4.3224611654022045
757,20758,55.82,302,Pequeno,Distribuidor,F,Sudeste,-3.406888380503954
758,20759,134.13,685,Pequeno,Cooperativa,B,Sudeste,6.837108576382144
759,20760,59.48,208,Médio,Cooperativa,C,Centro-Oeste,10.22955445964994
760,20761,15.33,170,Médio,Indústria,B,Sul,26.056012834700283
761,20762,33.17,791,Médio,Produtor,C,Sudeste,5.3272876929087065
762,20763,153.35,110,Médio,Produtor,F,Sul,-6.230236399382658
763,20764,96.1,662,Médio,Produtor,B,Sudeste,10.478382216174243
764,20765,27.69,852,Médio,Produtor,C,Centro-Oeste,2.953006653024178
765,20766,533.36,375,Médio,Produtor,D,Sudeste,-5.893327634681977
766,20767,6.19,262,Pequeno,Cooperativa,B,Centro-Oeste,9.502438971649994
767,20768,36.03,154,Pequeno,Distribuidor,F,Sudeste,-2.086092682759986
768,20769,57.33,1039,Médio,Distribuidor,C,Centro-Oeste,10.22634665787064
769,20770,50.56,363,Pequeno,Distribuidor,B,Sul,16.216086349466746
770,20771,736.67,113,Pequeno,Distribuidor,C,Sudeste,4.471793061059398
771,20772,109.31,452,Pequeno,Distribuidor,C,Sudeste,9.837437059714496
772,20773,72.81,441,Pequeno,Produtor,C,Centro-Oeste,-0.6274503674849834
773,20774,38.51,858,Pequeno,Cooperativa,C,Sudeste,1.774502328138909
774,20775,5.34,753,Pequeno,Produtor,D,Sudeste,-8.049825913689515
775,20776,170.69,1345,Grande,Distribuidor,C,Sudeste,13.59187676725313
776,20777,52.17,1134,Médio,Indústria,D,Sul,5.601358128318735
777,20778,40.25,1366,Médio,Produtor,C,Sudeste,1.066572428639362
778,20779,38.35,519,Médio,Distribuidor,C,Sudeste,16.23640060424528
779,20780,15.41,527,Grande,Produtor,C,Sudeste,12.464498169896704
780,20781,44.32,352,Pequeno,Produtor,C,Sudeste,2.3737425396272203
781,20782,232.93,1334,Grande,Cooperativa,D,Centro-Oeste,-3.1046710440137044
782,20783,11.29,918,Pequeno,Produtor,B,Sul,3.67865747112743
783,20784,73.39,846,Pequeno,Distribuidor,C,Nordeste,2.426493306170669
784,20785,46.39,1221,Pequeno,Produtor,F,Sudeste,-18.95784586592625
785,20786,495.48,554,Pequeno,Distribuidor,B,Sul,9.280292344949896
786,20787,141.12,1254,Médio,Produtor,C,Centro-Oeste,-1.3789459514265072
787,20788,50.05,323,Pequeno,Cooperativa,C,Nordeste,0.5127019529333481
788,20789,35.45,1229,Pequeno,Distribuidor,C,Sudeste,5.1205664191012294
789,20790,23.13,954,Pequeno,Produtor,D,Norte,-14.730260586890939
790,20791,3.97,1215,Pequeno,Cooperativa,C,Sul,-0.38517030206459335
791,20792,24.92,1204,Pequeno,Indústria,D,Sul,-0.5666760102512054
792,20793,17.85,1377,Médio,Produtor,C,Norte,-3.733834891765298
793,20794,7.25,932,Médio,Distribuidor,B,Sudeste,18.62746262294013
794,20795,199.86,921,Pequeno,Produtor,C,Sul,-3.695291024572011
795,20796,12.9,1417,Médio,Produtor,C,Centro-Oeste,-0.9623436925480053
796,20797,42.71,861,Médio,Produtor,B,Sudeste,9.700343431492522
797,20798,93.2,540,Pequeno,Produtor,C,Centro-Oeste,-1.6001692049360452
798,20799,7.33,246,Grande,Produtor,C,Centro-Oeste,12.604320461606752
799,20800,44.77,1337,Médio,Produtor,C,Centro-Oeste,-0.7793748922582626
800,20801,0.66,1021,Pequeno,Produtor,D,Centro-Oeste,-11.936150313814744
801,20802,10.89,96,Médio,Distribuidor,C,Centro-Oeste,17.6483662497553
802,20803,74.96,1021,Pequeno,Indústria,D,Sudeste,0.13704832365533193
803,20804,0.64,838,Pequeno,Produtor,B,Sudeste,4.392011115761349
804,20805,31.35,1066,Pequeno,Cooperativa,F,Centro-Oeste,-16.645506145430577
805,20806,104.28,216,Pequeno,Produtor,B,Sudeste,7.612678616179199
806,20807,1.66,201,Grande,Produtor,C,Sudeste,15.001582483121663
807,20808,273.87,867,Pequeno,Produtor,F,Sul,-19.226632121116076
808,20809,3.2,558,Pequeno,Indústria,C,Sul,12.3918561091755
809,20810,310.13,1289,Médio,Produtor,D,Centro-Oeste,-11.741110622940985
810,20811,358.46,613,Grande,Indústria,C,Sudeste,18.561324155123508
811,20812,12.02,213,Pequeno,Produtor,D,Sul,-4.214722002862369
812,20813,0.89,138,Pequeno,Distribuidor,B,Centro-Oeste,16.468337305616497
813,20814,51.02,344,Médio,Produtor,D,Sudeste,0.34821905375353346
814,20815,188.88,764,Pequeno,Produtor,C,Sul,-2.419082125068769
815,20816,41.93,1383,Médio,Cooperativa,C,Nordeste,-1.077741451740026
816,20817,15.76,1390,Pequeno,Produtor,B,Centro-Oeste,-1.8020972485779883
817,20818,52.58,750,Grande,Produtor,B,Sudeste,15.382682080015563
818,20819,523.23,1300,Pequeno,Produtor,C,Nordeste,-15.479091575590555
819,20820,2.72,728,Médio,Distribuidor,C,Centro-Oeste,13.164264109480099
820,20821,36.16,818,Pequeno,Distribuidor,B,Centro-Oeste,11.094069674634516
821,20822,22.42,919,Pequeno,Cooperativa,B,Nordeste,1.5325680238727188
822,20823,23.27,1095,Grande,Cooperativa,C,Sudeste,11.244847808718816
823,20824,10.18,978,Médio,Distribuidor,F,Sudeste,-1.7428776089749825
824,20825,116.2,553,Pequeno,Cooperativa,C,Nordeste,-1.9813985359866324
825,20826,72.96,248,Pequeno,Produtor,D,Sudeste,-5.228845984624375
826,20827,36.23,305,Médio,Produtor,D,Sul,0.8157037916866283
827,20828,179.93,337,Pequeno,Cooperativa,C,Sudeste,3.7910193729828263
828,20829,295.15,463,Médio,Cooperativa,A,Nordeste,12.439491169548987
829,20830,35.66,218,Médio,Distribuidor,B,Sul,23.45411624692845
830,20831,9.74,217,Pequeno,Produtor,B,Sudeste,8.784692802552172
831,20832,22.01,1022,Pequeno,Produtor,D,Sudeste,-10.209721725067514
832,20833,189.1,1218,Pequeno,Produtor,D,Sudeste,-13.716209017318501
833,20834,463.72,1326,Grande,Produtor,C,Centro-Oeste,-0.9254424078056998
834,20835,13.09,654,Pequeno,Produtor,D,Nordeste,-12.428119059301604
835,20836,62.15,995,Pequeno,Produtor,D,Sudeste,-10.51449755290255
836,20837,83.66,330,Pequeno,Cooperativa,C,Centro-Oeste,3.042663983120436
837,20838,35.39,776,Médio,Indústria,D,Sul,8.408441158133307
838,20839,54.59,1054,Médio,Cooperativa,C,Centro-Oeste,4.1516795548064085
839,20840,73.39,1076,Pequeno,Cooperativa,C,Sudeste,-0.24246707330981732
840,20841,57.16,820,Médio,Produtor,B,Nordeste,4.817607734590609
841,20842,135.04,233,Pequeno,Produtor,B,Sul,7.105627405754451
842,20843,24.51,812,Pequeno,Produtor,C,Centro-Oeste,-2.717072768570392
843,20844,1.22,1060,Pequeno,Cooperativa,D,Centro-Oeste,-9.226133256474611
844,20845,191.29,341,Grande,Produtor,C,Sudeste,11.620291909421484
845,20846,255.17,523,Pequeno,Indústria,F,Centro-Oeste,-7.497188339065698
846,20847,278.37,782,Médio,Distribuidor,D,Sudeste,3.3340256041101277
847,20848,34.48,1325,Pequeno,Produtor,B,Sudeste,0.4360564295887954
848,20849,12.28,530,Pequeno,Distribuidor,F,Sul,-4.518227967835227
849,20850,87.62,1090,Médio,Indústria,F,Sul,-1.5215577612470739
850,20851,7.0,182,Médio,Indústria,C,Centro-Oeste,19.072843173288046
851,20852,7.14,740,Pequeno,Produtor,D,Sul,-7.97794616259508
852,20853,8.31,952,Pequeno,Produtor,C,Nordeste,-6.530886566368363
853,20854,84.08,1071,Pequeno,Indústria,C,Sudeste,7.66047003658103
854,20855,144.76,1378,Pequeno,Produtor,C,Centro-Oeste,-8.324137821573366
855,20856,26.83,851,Médio,Cooperativa,C,Sul,7.970990447611563
856,20857,4.04,702,Grande,Cooperativa,D,Sudeste,6.336463814987519
857,20858,114.69,1250,Pequeno,Produtor,C,Sudeste,-5.02023872294826
858,20859,30.13,684,Pequeno,Produtor,C,Sul,0.14163735793233156
859,20860,9.76,330,Pequeno,Produtor,C,Sudeste,2.964475836296227
860,20861,22.79,1312,Pequeno,Indústria,C,Centro-Oeste,4.676207383651316
861,20862,33.42,1315,Pequeno,Distribuidor,C,Centro-Oeste,2.5218421241372653
862,20863,99.61,1408,Pequeno,Produtor,D,Centro-Oeste,-15.978637437505839
863,20864,48.91,857,Pequeno,Produtor,F,Sul,-16.347968565592506
864,20865,45.71,1382,Pequeno,Produtor,D,Norte,-18.11763596566057
865,20866,6.25,596,Pequeno,Indústria,C,Sudeste,12.078069820262167
866,20867,27.39,1099,Pequeno,Cooperativa,D,Centro-Oeste,-9.835569535532745
867,20868,13.59,240,Pequeno,Produtor,C,Sul,3.5697727370706076
868,20869,169.54,164,Pequeno,Distribuidor,C,Sudeste,11.175970337804756
869,20870,212.55,188,Pequeno,Indústria,C,Centro-Oeste,10.465320957077719
870,20871,29.41,145,Médio,Produtor,C,Sudeste,10.061790842334908
871,20872,4.75,942,Grande,Cooperativa,A,Sudeste,22.586083561643427
872,20873,1.81,920,Grande,Indústria,D,Sudeste,12.782396143868342
873,20874,14.97,1358,Pequeno,Cooperativa,C,Centro-Oeste,-3.5600397843715106
874,20875,31.69,508,Pequeno,Indústria,C,Sul,12.399295779227591
875,20876,12.62,297,Pequeno,Distribuidor,F,Sudeste,-2.8317396228777447
876,20877,66.96,1376,Pequeno,Cooperativa,C,Sul,-2.339165553242788
877,20878,19.53,408,Médio,Distribuidor,C,Sudeste,17.276611811193398
878,20879,81.57,178,Pequeno,Cooperativa,C,Centro-Oeste,4.171699289848094
879,20880,75.19,963,Médio,Indústria,B,Centro-Oeste,17.55504762538483
880,20881,472.43,668,Pequeno,Cooperativa,C,Sudeste,-2.2594110187825196
881,20882,54.39,426,Grande,Distribuidor,B,Centro-Oeste,24.7111617804128
882,20883,65.46,324,Pequeno,Distribuidor,C,Sudeste,11.313224755589431
883,20884,41.57,751,Pequeno,Produtor,F,Sudeste,-15.487238024487972
884,20885,2.5,842,Pequeno,Produtor,D,Sul,-8.66021550063937
885,20886,4.77,698,Médio,Cooperativa,F,Centro-Oeste,-7.643616641679763
886,20887,47.78,1280,Pequeno,Cooperativa,B,Sudeste,3.596690969984019
887,20888,137.09,1085,Médio,Cooperativa,B,Sudeste,9.897646416760725
888,20889,2.64,1451,Pequeno,Distribuidor,D,Sudeste,-4.081078659798605
889,20890,74.12,469,Pequeno,Distribuidor,F,Centro-Oeste,-6.846968795947824
890,20891,114.78,460,Pequeno,Produtor,B,Centro-Oeste,3.7111547234887308
891,20892,17.43,586,Pequeno,Cooperativa,D,Sudeste,-3.9888234714257855
892,20893,204.37,1378,Pequeno,Cooperativa,D,Centro-Oeste,-14.067699453072809
893,20894,104.04,1193,Grande,Distribuidor,C,Centro-Oeste,13.52621888373761
894,20895,291.48,249,Pequeno,Produtor,C,Sudeste,0.038128705737595414
895,20896,65.07,772,Médio,Produtor,C,Sudeste,5.0672449619607605
896,20897,177.91,990,Médio,Produtor,D,Norte,-10.922179812608192
897,20898,8.88,238,Pequeno,Produtor,B,Sudeste,8.64303690866751
898,20899,191.7,514,Pequeno,Distribuidor,C,Sudeste,8.359829202985132
899,20900,123.09,597,Médio,Produtor,C,Sudeste,5.613377788444359
900,20901,36.87,907,Médio,Produtor,B,Sudeste,9.439398192166744
901,20902,80.44,201,Grande,Distribuidor,C,Sul,23.018898615825467
902,20903,3.46,1369,Médio,Produtor,D,Sudeste,-6.4962864969424015
903,20904,65.85,530,Pequeno,Produtor,D,Sudeste,-7.186448008087284
904,20905,11.35,875,Grande,Indústria,C,Centro-Oeste,18.989932072192403
905,20906,51.66,1403,Pequeno,Cooperativa,D,Sudeste,-10.344238256299317
906,20907,192.56,891,Pequeno,Cooperativa,F,Sudeste,-15.386541994579048
907,20908,119.17,434,Pequeno,Cooperativa,B,Nordeste,3.845059944703193
908,20909,24.78,159,Grande,Cooperativa,C,Centro-Oeste,16.01795552044495
909,20910,73.41,1484,Pequeno,Produtor,C,Sudeste,-6.203307134986389
910,20911,69.23,745,Pequeno,Produtor,D,Nordeste,-13.788724499470149
911,20912,104.31,378,Médio,Indústria,C,Sudeste,18.436775787865294
912,20913,35.35,1395,Pequeno,Distribuidor,C,Centro-Oeste,1.917259783423411
913,20914,41.59,1074,Pequeno,Indústria,C,Sudeste,8.168711619295639
914,20915,41.55,1391,Médio,Produtor,C,Centro-Oeste,-1.1310522136616186
915,20916,102.83,1439,Pequeno,Produtor,D,Sudeste,-14.243749821562663
916,20917,54.54,792,Pequeno,Distribuidor,B,Sudeste,13.05346680618823
917,20918,55.12,930,Médio,Distribuidor,D,Sul,5.044855789936447
918,20919,3.11,348,Médio,Produtor,C,Centro-Oeste,6.916812138740624
919,20920,14.9,1368,Pequeno,Produtor,C,Nordeste,-9.63173011499456
920,20921,153.17,102,Médio,Produtor,B,Nordeste,8.83005967563472
921,20922,331.23,792,Pequeno,Distribuidor,B,Sul,9.60209844820163
922,20923,28.47,1080,Pequeno,Produtor,A,Norte,2.2888294292551388
923,20924,0.82,246,Pequeno,Produtor,C,Sudeste,3.6855247263452426
924,20925,29.28,1051,Grande,Produtor,B,Sudeste,13.489159807617085
925,20926,6.14,1020,Pequeno,Produtor,C,Norte,-6.9972502424903436
926,20927,28.99,959,Pequeno,Produtor,C,Centro-Oeste,-3.839638646308975
927,20928,29.04,212,Médio,Produtor,C,Sul,9.580230723595339
928,20929,51.15,145,Pequeno,Cooperativa,C,Sudeste,6.790611008937862
929,20930,25.68,795,Pequeno,Distribuidor,D,Sudeste,0.3916908576608087
930,20931,81.78,773,Pequeno,Cooperativa,D,Sudeste,-6.148448140784083
931,20932,15.33,677,Pequeno,Produtor,C,Sudeste,0.3770436503672112
932,20933,55.53,364,Pequeno,Indústria,C,Centro-Oeste,11.146835346265659
933,20934,39.9,868,Grande,Produtor,C,Sudeste,9.684600288373282
934,20935,13.68,1358,Pequeno,Produtor,B,Sudeste,0.45605138329556283
935,20936,1489.41,1345,Pequeno,Distribuidor,C,Sudeste,-13.857537671447535
936,20937,19.19,1392,Pequeno,Indústria,C,Nordeste,1.14060500975833
937,20938,112.54,871,Grande,Cooperativa,C,Centro-Oeste,9.756736341234998
938,20939,134.95,420,Médio,Produtor,B,Sudeste,11.749812693346735
939,20940,14.51,1030,Médio,Distribuidor,F,Sul,-2.1742192204855666
940,20941,24.31,623,Médio,Produtor,C,Centro-Oeste,4.656872037071073
941,20942,160.61,1482,Pequeno,Indústria,D,Sudeste,-4.2765074752350465
942,20943,3.03,1271,Médio,Produtor,B,Centro-Oeste,5.220199474261498
943,20944,467.62,1239,Pequeno,Produtor,C,Sul,-9.342787719596297
944,20945,97.98,892,Grande,Cooperativa,C,Nordeste,6.785971142729339
945,20946,14.19,1400,Pequeno,Produtor,D,Sudeste,-12.855076919123043
946,20947,3.14,506,Médio,Produtor,B,Sul,12.76993470833073
947,20948,11.75,1454,Médio,Indústria,B,Centro-Oeste,14.783516216233044
948,20949,14.98,282,Médio,Produtor,B,Sudeste,14.247667514072912
949,20950,40.46,898,Pequeno,Produtor,C,Sul,-1.5400755090025666
950,20951,485.68,399,Grande,Produtor,F,Sudeste,-7.472730507093555
951,20952,27.55,1295,Pequeno,Produtor,C,Sudeste,-4.259809836570813
952,20953,963.98,1344,Pequeno,Cooperativa,C,Sudeste,-13.296186572118273
953,20954,204.64,403,Médio,Produtor,C,Centro-Oeste,4.003873367215214
954,20955,18.81,1486,Médio,Distribuidor,D,Sudeste,1.4632481929005543
955,20956,29.29,1107,Pequeno,Produtor,D,Nordeste,-15.917320500772888
956,20957,251.94,761,Grande,Indústria,B,Sudeste,23.816090773680408
957,20958,12.15,1453,Pequeno,Produtor,C,Sul,-5.214216943645086
958,20959,35.43,468,Médio,Distribuidor,C,Centro-Oeste,14.642897845806546
959,20960,484.81,337,Pequeno,Cooperativa,C,Norte,-5.011984656736189
960,20961,6.61,745,Pequeno,Distribuidor,C,Centro-Oeste,6.992383189919133
961,20962,99.18,825,Grande,Distribuidor,B,Centro-Oeste,21.257178029559086
962,20963,22.54,800,Grande,Cooperativa,C,Nordeste,8.39457675871073
963,20964,7.11,1303,Médio,Indústria,C,Sul,12.937103295617288
964,20965,6.41,837,Médio,Produtor,D,Centro-Oeste,-4.672706207195995
965,20966,9.18,379,Pequeno,Indústria,C,Norte,8.616149500535613
966,20967,266.67,536,Médio,Cooperativa,F,Sudeste,-7.734969276185007
967,20968,10.45,680,Grande,Produtor,B,Centro-Oeste,14.41614661605961
968,20969,90.94,347,Pequeno,Cooperativa,D,Centro-Oeste,-5.171503028216794
969,20970,2.99,888,Médio,Distribuidor,A,Sudeste,23.99988027450572
970,20971,450.75,576,Pequeno,Cooperativa,C,Centro-Oeste,-3.321395459996399
971,20972,417.34,1248,Pequeno,Distribuidor,C,Sudeste,0.21908646093401174
972,20973,18.94,1441,Pequeno,Distribuidor,C,Norte,-1.2118376712194419
973,20974,27.56,709,Médio,Indústria,D,Sudeste,8.992286218632573
974,20975,729.62,600,Médio,Produtor,C,Sul,-1.9741090313870648
975,20976,70.84,911,Pequeno,Cooperativa,D,Sudeste,-7.013361287636879
976,20977,274.17,1187,Pequeno,Cooperativa,C,Norte,-8.55240608545235
977,20978,50.86,438,Pequeno,Cooperativa,C,Centro-Oeste,2.668118006750988
978,20979,15.0,519,Pequeno,Distribuidor,B,Nordeste,10.527663212792703
979,20980,25.65,948,Pequeno,Produtor,F,Nordeste,-21.718156398965956
980,20981,564.0,1424,Pequeno,Produtor,C,Centro-Oeste,-13.887434651534669
981,20982,4.24,440,Pequeno,Produtor,D,Sul,-5.7648673769769925
982,20983,14.05,692,Pequeno,Produtor,B,Sudeste,5.2841648381604
983,20984,281.64,1069,Pequeno,Distribuidor,C,Sudeste,3.210664065527495
984,20985,33.94,883,Médio,Indústria,F,Norte,-4.349901264390191
985,20986,128.26,332,Grande,Produtor,C,Centro-Oeste,10.47182099118277
986,20987,96.22,1227,Médio,Produtor,C,Sudeste,1.3770479094268087
987,20988,34.36,1407,Pequeno,Distribuidor,A,Sudeste,13.84253262536286
988,20989,48.78,185,Médio,Distribuidor,A,Sul,28.529919872821008
989,20990,37.78,1292,Pequeno,Indústria,C,Sudeste,6.6343525101252805
990,20991,812.45,884,Médio,Distribuidor,D,Sul,-4.068114932078442
991,20992,15.27,331,Pequeno,Cooperativa,C,Sul,5.888488995467062
992,20993,10.76,1453,Médio,Produtor,C,Sul,0.8031216013605214
993,20994,172.08,1199,Médio,Produtor,F,Nordeste,-19.366034754256166
994,20995,4.18,1451,Pequeno,Cooperativa,C,Sudeste,-2.100288270812012
995,20996,14.99,560,Médio,Cooperativa,C,Sudeste,10.23027762201047
996,20997,87.97,1074,Pequeno,Produtor,C,Sudeste,-3.4098219903159057
997,20998,0.85,108,Pequeno,Produtor,D,Centro-Oeste,-5.313473259168026
998,20999,153.38,561,Pequeno,Cooperativa,D,Centro-Oeste,-7.503224226261171
999,21000,16.1,1427,Médio,Produtor,C,Sudeste,0.9251767378589211
1000,21001,9.12,139,Médio,Distribuidor,D,Sudeste,11.35842180117924
1001,21002,32.72,1386,Médio,Distribuidor,D,Norte,-2.9846270472891554
1002,21003,10.28,1399,Médio,Produtor,D,Sul,-6.799048115710406
1003,21004,327.88,102,Pequeno,Produtor,D,Sul,-7.349233272516058
1004,21005,201.25,935,Médio,Produtor,C,Sul,2.185781537758353
1005,21006,235.07,1405,Pequeno,Produtor,C,Sul,-7.646565731854459
1006,21007,108.99,90,Grande,Cooperativa,F,Sul,2.468227177510567
1007,21008,47.81,1481,Pequeno,Produtor,B,Centro-Oeste,-2.862209487893966
1008,21009,70.39,172,Pequeno,Produtor,C,Centro-Oeste,1.3546941731520814
1009,21010,21.95,432,Pequeno,Produtor,C,Sul,2.072272892176853
1010,21011,48.07,1468,Pequeno,Produtor,A,Sul,4.2288798742138765
1011,21012,18.14,1016,Médio,Cooperativa,D,Sul,-1.1179101252102797
1012,21013,20.24,108,Pequeno,Produtor,C,Sul,4.444660274890451
1013,21014,33.33,599,Pequeno,Produtor,A,Sudeste,10.718510988559458
1014,21015,22.96,1306,Médio,Distribuidor,C,Sudeste,10.717624939031822
1015,21016,35.98,1195,Pequeno,Cooperativa,F,Sudeste,-15.639328798608922
1016,21017,18.46,857,Grande,Indústria,C,Sudeste,21.03185783399075
1017,21018,16.47,927,Médio,Distribuidor,C,Centro-Oeste,11.548736179707408
1018,21019,253.78,272,Pequeno,Distribuidor,D,Sudeste,1.3414939244164383
1019,21020,239.67,699,Pequeno,Produtor,C,Sudeste,-2.580962359369476
1020,21021,145.86,1376,Pequeno,Cooperativa,B,Centro-Oeste,-0.3233462733452228
1021,21022,5.58,1291,Pequeno,Distribuidor,D,Centro-Oeste,-4.956735637391134
1022,21023,35.44,1217,Pequeno,Produtor,A,Sudeste,6.207767350547108
1023,21024,727.25,676,Pequeno,Produtor,B,Centro-Oeste,-5.496028748639997
1024,21025,109.94,305,Pequeno,Produtor,F,Centro-Oeste,-15.10373804454595
1025,21026,30.29,1369,Médio,Produtor,C,Nordeste,-3.83095783687077
1026,21027,11.61,652,Pequeno,Produtor,C,Sudeste,0.6048548242606868
1027,21028,11.17,281,Pequeno,Produtor,B,Nordeste,3.302448940147017
1028,21029,398.8,1200,Pequeno,Cooperativa,C,Sul,-5.201345005653893
1029,21030,44.95,291,Pequeno,Produtor,C,Nordeste,-2.1914786195694074
1030,21031,72.85,726,Médio,Distribuidor,B,Sul,19.303991080919
1031,21032,6.61,653,Pequeno,Distribuidor,C,Centro-Oeste,7.659967341711328
1032,21033,2.6,251,Grande,Distribuidor,C,Centro-Oeste,21.62703966233935
1033,21034,1178.64,943,Pequeno,Produtor,C,Nordeste,-21.064010627136085
1034,21035,22.54,858,Médio,Distribuidor,C,Sudeste,13.97370848910261
1035,21036,23.41,1023,Grande,Indústria,C,Sul,19.765558642717025
1036,21037,35.43,1157,Pequeno,Cooperativa,C,Sudeste,-0.35672694315891196
1037,21038,283.26,1071,Pequeno,Produtor,D,Centro-Oeste,-15.824056146308742
1038,21039,17.16,1059,Pequeno,Distribuidor,D,Sudeste,-1.4177088547607486
1039,21040,5.9,1233,Grande,Produtor,D,Sul,-0.5398589752663154
1040,21041,6.29,624,Médio,Indústria,C,Sudeste,17.874393083998694
1041,21042,22.35,843,Pequeno,Produtor,C,Centro-Oeste,-2.9150762518141473
1042,21043,27.28,1043,Médio,Distribuidor,C,Sul,12.572158150195758
1043,21044,9.43,1288,Pequeno,Produtor,C,Nordeste,-8.982990616496643
1044,21045,105.45,317,Pequeno,Distribuidor,D,Sudeste,2.865193004242151
1045,21046,210.64,1373,Pequeno,Cooperativa,C,Sudeste,-4.109628264818809
1046,21047,19.02,1031,Médio,Distribuidor,A,Centro-Oeste,20.7622677120706
1047,21048,1310.67,993,Pequeno,Cooperativa,A,Centro-Oeste,-7.073740401001139
1048,21049,66.13,310,Pequeno,Produtor,F,Sul,-12.593543779914711
1049,21050,21.05,846,Pequeno,Produtor,D,Sul,-8.920629394841226
1050,21051,52.27,1475,Pequeno,Distribuidor,A,Sudeste,13.125695579663482
1051,21052,11.69,707,Médio,Indústria,C,Norte,12.204757701209743
1052,21053,27.85,492,Pequeno,Cooperativa,D,Sudeste,-3.436703339356713
1053,21054,21.69,1422,Médio,Produtor,C,Sul,0.8917300920149449
